GSM807842	GSM807843	GSM807844	GSM807845	GSM807846	GSM807847	GSM807848	GSM807849	GSM807850	GSM807851	GSM807852	GSM807853	GSM807854	GSM807855	GSM807856	GSM807857	GSM807858	GSM807859	GSM807860	GSM807861	GSM807862	GSM807863	GSM807864	GSM807865	GSM807866	GSM807867	GSM807868	GSM807869	GSM807870	GSM807871	GSM807872	GSM807873	GSM807874	GSM807875	GSM807876	GSM807877	GSM807878	GSM807879	GSM807880	GSM807881	GSM807882	GSM807883	GSM807884	GSM807885	GSM807886	GSM807887	GSM807888	GSM807889	GSM807890	GSM807891	GSM807892	GSM807893	GSM807894	GSM807895	GSM807896	GSM807897	GSM807898	GSM807899	GSM807900	GSM807901	GSM807902	GSM807903	GSM807904	GSM807905	GSM807906	GSM807907	GSM807908	GSM807909	GSM807910	GSM807911	GSM807912	GSM807913	GSM807914	GSM807915	GSM807916	GSM807917	GSM807918	GSM807919	GSM807920	GSM807921	GSM807922	GSM807923	GSM807924	GSM807925	GSM807926	GSM807927	GSM807928	GSM807929	GSM807930	GSM807931	GSM807932	GSM807933	GSM807934
10019	6.293977986	6.261830985	5.807598677	6.388571325	6.350324235	6.610389928	7.329817855	7.106787314	7.087806838	6.798447275	7.242721483	6.224435132	6.666742865	6.531398622	6.450873628	5.789670097	6.403778978	7.060066146	6.636092217	7.711449917	7.307898774	7.164861699	7.019391613	6.129968156	6.761950713	7.55347439	6.133379242	6.945751544	7.577176854	7.128106206	6.010952688	6.945328585	6.657933341	6.552140302	5.936140745	6.380730432	6.383458821	6.589446373	6.489584066	6.285084794	6.198987679	6.103626842	6.057176985	6.360097771	6.351824441	6.070916793	6.390561062	10.02714722	9.846209043	8.862430221	9.466589602	10.67894995	9.765832679	9.401382969	10.32190856	10.03668606	9.710002763	9.985894329	9.185490374	8.01101304	10.08881078	9.954570401	8.330577631	10.05799943	9.744814485	10.13048765	9.090730055	8.951045842	10.71382158	8.542848691	9.999206069	8.994355255	9.586616565	10.40840406	9.773606357	9.885179217	10.21624679	9.362274983	10.10389786	8.469399024	7.463740183	8.404958	8.496332337	8.253451201	8.514229153	8.748224021	8.915059963	8.383244532	8.62872553	8.102515736	8.912192126	8.411461075	8.615508786
1002	4.489823563	4.408469658	5.048848468	4.740260599	4.323774755	4.63078757	4.515434754	4.4106003	4.466757778	4.822450695	4.552485625	4.369320254	4.628100676	4.542594178	4.482221451	4.695659082	4.61276652	4.65093418	4.637635508	4.48045405	4.530348179	4.46562786	4.630942477	4.863521985	4.650505443	4.358309086	4.663456909	4.700626838	4.675207796	4.504667101	4.463690802	4.43586275	4.633273483	4.872604755	4.913874645	4.820199555	4.564394516	4.902881258	4.559897273	4.583105157	4.767052948	4.605706182	4.84484239	4.684645075	4.989023579	4.999737607	4.860079616	5.178351824	5.118788658	5.26663654	5.173076291	5.454944045	5.175437221	5.2776447	5.028873883	5.075283134	5.296603202	5.311247083	5.185082308	5.119935384	5.321783064	5.228987309	5.286100522	5.451147927	5.061370843	5.226347221	5.284843274	5.122955467	5.44507014	5.709761221	5.246372258	5.343239031	5.283058491	5.235128763	5.301680825	5.325947999	5.17007553	5.347973964	5.167922198	5.09944378	5.345461934	5.275577178	5.116797498	5.194788785	5.2535562	5.119721684	5.342286579	5.346298853	5.26493506	5.189705392	5.400598075	5.456783495	5.29310436
10020	6.527248407	5.918746321	5.880925696	6.2424567	5.898509413	6.135354174	6.140870495	6.116895443	5.881657529	5.817439943	5.826002924	6.095791747	6.195275913	6.231606712	5.74903998	6.150002801	6.143671494	5.77904751	6.534809264	6.548155827	6.314950039	6.600091854	5.799467741	5.978192853	6.224683287	6.128799688	6.491728257	6.699457602	6.330052365	6.201323713	6.310649605	6.348263003	6.02371981	5.869749097	5.954842223	6.262356807	5.976940598	6.204628518	6.320331015	6.264683561	6.417275373	5.978759833	6.063677332	6.104610081	5.516381903	5.78171143	5.91900811	8.265709964	8.365906669	9.13308875	8.254640902	9.262786945	8.980208524	8.565231801	8.244652112	7.910088395	7.952002402	8.155262743	8.621068586	8.318717777	8.367191235	8.408778356	8.134417334	9.557843852	9.013039298	8.554449667	8.620229441	8.866625503	8.918082459	8.431449294	8.669148153	8.589263578	8.925414492	8.164782509	8.515784299	8.519058975	8.633376211	8.665185486	8.537122978	8.550511535	8.881175678	8.979518637	7.969737587	8.595631271	8.928720272	8.606067118	8.808045715	9.030913328	8.466258881	8.808784793	8.5132564	8.556990554	8.464940413
10021	4.117303772	4.176265669	4.209537207	4.159553237	4.337706202	4.387158951	4.341792625	4.240811889	4.124539815	4.328636338	4.219811838	4.196881087	4.298874061	4.228834944	4.208743281	4.576963981	4.097427825	4.179066704	3.992431607	4.046391749	4.21839455	4.107744901	4.259530133	4.245008023	4.37027868	4.160995327	4.169679109	4.191980268	4.143039184	4.368287523	4.169807209	3.967052947	4.093921879	4.24569351	4.40621346	4.054363073	4.182739528	4.18341335	4.130645393	4.437439797	4.584736432	4.4055219	4.291825081	4.410339629	4.585742417	4.660470262	4.740094985	4.484640836	4.533650128	4.816744418	4.59083635	4.375855141	4.510961055	4.575258246	4.581189069	4.587058429	4.600337304	4.720678888	4.647139925	4.471229718	4.662735212	4.751081337	4.676404068	4.684760659	4.586310654	4.587228871	4.606626203	4.440420628	4.917865252	4.818645349	4.583022319	4.677124273	4.696540259	4.660998708	4.725886573	4.573536526	4.446681041	4.842741616	4.692462691	4.579813337	4.588929909	4.834705061	4.963054828	4.695544763	4.767062951	4.803038141	4.60675177	4.664236353	4.647798029	4.562408692	4.749247152	4.664236353	4.705567975
10022	3.776838174	3.816661883	3.878520332	4.017222189	3.845269437	3.973646393	3.643310887	3.703237078	3.819306969	3.873614395	3.749112064	3.736870641	3.984385747	3.786280519	3.834146753	4.028084649	3.673291604	3.945979764	3.632527024	3.817565393	3.733733968	3.643967749	3.947973454	3.787652202	4.071688583	3.783049767	3.843202171	3.88583444	3.698545251	3.897663186	3.939849498	3.559543069	3.924932036	3.940707442	4.12970825	3.991478294	3.94107743	4.116257635	3.817621107	4.046461929	3.918603968	3.975870464	3.963287886	3.885543605	4.328927497	4.600528043	4.302955597	4.443691571	4.327761744	4.941001873	4.558578262	4.389496701	4.46306834	4.393596276	4.49840637	4.553168166	4.573148781	4.461002461	4.553124756	4.564307985	4.364123118	4.545341367	4.662539036	4.844119014	4.362570394	4.66057556	4.635726949	4.457137631	4.543310379	4.702973205	4.536111175	4.57415021	4.412049293	4.450532704	4.369756299	4.612970291	4.370720248	4.426792948	4.256705734	4.654490307	4.507068022	4.702746605	4.38071593	4.746754204	4.804812927	4.592605437	4.567773802	4.494011711	4.617299736	4.511952879	4.532797573	4.684550903	4.688384522
10023	4.967885677	4.978944464	4.724727528	5.044297826	5.20823785	5.069282351	5.144135429	5.120557081	5.312611778	4.977570385	4.964180743	4.988707763	4.9048484	5.119818828	4.977689442	5.614755212	5.119849784	5.119718439	5.084321804	5.441760474	5.100095512	4.654269716	5.120953048	4.839630616	5.161333561	5.290623606	5.362917072	5.32853913	5.162944108	5.248724523	5.002928732	4.942278069	4.763859324	4.870084793	5.484382881	4.765013936	4.509028328	4.809416849	4.688368415	4.934043287	5.200422922	5.235078757	4.930453697	5.009590332	5.232501993	5.170071937	5.363728534	7.047863919	6.722356294	7.121954097	7.40706964	7.07212553	7.255863013	7.154875705	7.509842795	7.234018525	7.140633427	6.901680664	6.93251964	7.141384286	7.525862394	7.068367802	7.450852585	7.229888566	7.491307918	7.010036422	7.081192825	7.301177223	6.580994375	6.512713633	7.060238448	7.261300361	7.112867957	7.719614171	6.984986326	7.307107179	7.00745889	7.102324536	7.300658399	5.894373381	7.00582385	6.78860377	7.006295892	5.805888027	7.182178673	6.775261722	6.67742345	6.62292035	6.756118446	6.955261217	6.702537933	6.941121384	6.966049346
10024	6.368515496	6.563467402	6.81378233	6.626728759	6.473282988	6.544556866	6.459281159	6.476633202	6.483334227	6.444126932	6.52784953	6.42955354	6.693997811	6.234953604	6.670135076	6.854280712	6.616077275	6.592688773	6.321445436	6.606944835	6.444457178	6.186139363	6.420918042	6.63326656	6.72396765	6.331400652	6.49222549	6.358328961	6.624109686	6.634618915	6.466751398	6.259465637	6.493238169	6.559493895	6.916020085	6.544767582	6.430903555	6.578713327	6.384617126	6.651938172	6.614866418	6.695158987	6.778680129	6.695321256	7.307249101	7.316854406	7.147921516	6.223854389	6.283655667	6.317357792	6.122735837	6.135669646	6.23608174	6.69770962	6.654571509	6.334045929	6.396028661	6.795980029	6.367619535	6.375030949	6.119639387	6.378105708	6.496439719	6.556401744	5.987280769	6.265367659	6.431062386	6.113258291	6.212973784	6.408805091	6.721901407	6.61974008	6.391973644	6.286628123	6.214290961	6.311485495	6.084315651	6.201175702	6.277803386	6.568762445	6.598377598	6.616685313	6.345923144	6.597018758	6.518242211	6.433731147	6.351408259	6.409784968	6.359848454	6.667857235	6.213556846	6.331693607	6.444297939
10025	5.49752086	5.416623423	5.525829622	5.507240437	5.620734042	5.498597383	5.303230248	5.42327602	5.306287003	5.42498021	5.501869635	5.451630463	5.604751009	5.50223752	5.47832764	5.804493081	5.320838486	5.228023576	5.306885162	5.312696142	5.434016423	5.398600101	5.655186965	5.642595068	5.345405029	5.374410351	5.679498657	5.426755394	5.430409077	5.487128533	5.505694296	5.452739431	5.369992407	5.294453194	5.449423035	5.460312601	5.466617258	5.575978436	5.483768256	5.554062709	5.64921598	5.508883839	5.504942578	5.409685682	5.575603582	5.680799708	5.647790718	6.332958426	6.104847946	6.025155202	6.40657547	5.774431914	6.658997856	6.3430023	6.741916201	6.506671751	6.269322188	6.192608078	6.566032444	6.791190392	6.402100513	6.459049289	7.129054854	6.018878141	5.685003792	5.592436633	5.957280229	6.641067124	5.855888263	6.28844079	6.319855091	6.523392673	6.347091239	6.592833246	6.339138194	6.069725903	6.361941064	6.485764875	6.602506232	6.527921809	6.939495692	6.603903509	7.132721703	6.852442978	6.668104427	6.33426006	6.580474211	6.741852719	6.74324368	6.828627688	6.888214358	6.590884746	6.820902992
10026	8.407948376	8.481906601	8.319842754	8.351060522	8.329540083	8.180459833	8.140917159	8.528867319	8.451611811	8.409162161	8.158487206	8.488359152	8.465740517	8.548333315	8.175309873	7.754118846	8.219322626	8.374543131	8.806545017	8.307632929	8.5534608	8.695072552	8.339181777	8.487648816	8.412627339	8.895302976	7.645042572	8.55069234	8.185980047	8.6173832	7.938426141	8.603606775	8.603249632	8.390699692	7.729827993	8.458551165	8.312815388	7.925237245	8.464819382	8.005311168	8.202015063	8.173963198	8.439510614	8.231875433	7.846727492	7.336488849	7.803853155	9.632729366	9.581946143	9.789147716	9.405856501	9.721129262	9.546298519	9.087587858	9.773918207	9.604631475	9.496668389	9.389919732	10.1558518	9.362748072	9.467004437	9.225854393	10.19194038	9.38379262	9.403533275	9.57865784	9.950606141	9.664859295	9.91631127	8.951751643	9.872399954	10.2524749	9.546107434	9.417568321	9.683357485	8.748793021	9.715770985	9.639969594	9.754637292	9.188459945	9.614135772	9.434926568	9.492516905	8.899168935	9.097654836	9.133437563	9.699706865	9.039942905	9.144252389	9.647971135	9.947230724	9.274274336	9.618589602
1003	4.907945679	5.067853623	5.162781471	5.252120514	4.723396256	4.945429085	4.656535605	4.741669399	4.931121609	4.820975494	4.709930834	4.784578464	5.088504812	4.801637927	4.756524142	4.639671541	4.802511766	4.858644166	4.770962061	5.052700839	5.005762691	4.854433029	4.802862013	5.179607693	5.118486291	5.051325717	5.609116013	5.230815896	4.828558777	5.258028489	4.818751931	4.75620786	4.80180624	4.626212132	4.867865707	4.798246361	4.67403362	4.732507838	4.706251204	4.648081061	4.871840975	4.797231668	4.833638624	4.909277344	4.798068822	4.734095075	4.849822166	9.529521467	9.206262956	8.5311318	9.154132849	8.525685796	8.933864116	8.129494489	9.355873283	9.535482345	8.647966507	8.633200337	8.677833671	8.022909344	9.148455945	8.574707659	7.590938889	7.917283571	8.588981913	8.940051056	8.242332014	8.443119508	9.141136376	6.465171652	9.028448925	8.386058329	9.406516538	9.242444168	8.612409826	8.309569503	9.389249079	8.996763519	9.623735562	7.326936573	6.367455618	7.441426692	8.000744812	6.783597239	7.721900539	8.072219665	8.196389596	7.613529937	8.358746531	8.155270044	8.767562039	8.196279941	8.180328801
10036	4.999171884	4.989931214	5.346689564	5.260965712	5.262050733	5.063005918	5.216667977	5.035966506	4.970724956	5.159227591	5.132083173	5.003664788	5.272067345	5.094682425	5.117513712	5.196953672	5.091757863	5.145694842	4.867387268	4.86404454	5.001162804	4.934226249	5.20878069	5.141070551	5.057799045	4.846068967	5.175245574	5.096623922	5.078425502	4.932800501	5.076263039	5.059093412	5.161475124	5.163558062	5.243514787	5.124430183	5.160604672	5.212357615	5.00640988	5.260778863	5.090157893	5.10260861	5.264106672	5.184581935	5.386852524	5.365535617	5.549842278	5.817391039	5.548676678	5.94846951	5.880090536	5.634667423	5.863381271	5.934581441	5.914132123	5.858167608	5.797621574	5.77406707	5.958674412	5.801024826	5.943764171	5.732648668	6.0980331	5.757501405	5.928008975	5.890549911	5.73354853	5.784639042	5.817583428	6.053924619	5.720789478	5.887683005	6.076999455	5.791636827	6.002128618	5.944331676	5.748707079	5.711832199	5.867861416	5.742465992	5.912026083	6.040594759	6.070093185	6.048298176	5.899738951	5.758896779	5.604075099	5.735453351	5.887249745	5.949898427	5.885368236	5.998956806	6.00477977
10038	7.243453772	6.95863568	6.902567444	6.935247637	6.971725236	7.004687311	7.11987928	7.009378497	6.816248177	7.117792695	6.782526018	6.998681567	6.795276183	6.891479468	6.785957873	7.151436426	6.872352521	6.761986786	7.001406041	7.150338001	7.02996709	7.027284541	7.378493333	7.04019421	7.01053355	6.840568823	7.068828078	6.998815298	7.013113179	7.047375196	6.976176359	6.868291075	6.911380334	6.961745289	6.431349111	6.995650033	6.915984918	7.052486154	7.0325646	6.756478646	6.894751231	7.002705248	6.634797633	6.503447309	6.637614728	6.403962985	6.757655026	8.85862277	8.556056282	9.180472475	8.821141976	9.008675888	8.888350213	8.450943008	8.616334617	8.770322764	8.332281541	8.679779951	8.875466097	9.023736777	8.34681826	8.402058823	8.966822832	8.324136664	8.610242886	8.801964398	9.089059425	9.165716766	9.215422952	9.075054941	8.791743063	9.331649133	8.56751695	8.658194177	8.71504025	8.523046449	9.006935085	8.616812594	8.354722641	8.415984341	8.885857571	8.393420797	8.643227898	8.785360111	8.812975506	8.765850015	8.419314848	8.451819063	8.682612806	8.570068218	8.5096074	8.556737104	8.712547792
10039	6.009797872	5.896280529	6.212194531	5.956543998	5.790430043	5.812124808	6.072065797	6.010230755	5.945613341	6.072481629	6.459696139	5.724831862	5.452358881	6.143126757	5.827616782	5.442423776	5.940365804	6.074728136	6.099071737	5.675193126	6.097400128	6.290131658	6.027950263	6.149194747	6.088358921	5.979319447	5.926840144	5.724129903	5.831084148	5.855055639	6.070151893	6.449926343	5.810422092	5.970359117	6.022716954	6.063846102	5.821390256	5.905999743	5.734464721	6.026288687	6.345825576	5.548579682	6.127312559	5.840154479	5.925632798	5.921699626	5.706861584	7.086244111	7.283820978	7.313238744	7.47848118	7.679148287	7.230091328	7.642089386	7.251150708	7.509324102	7.761592681	7.896605048	7.068645157	7.10166696	7.283820978	7.281710112	7.342432437	7.780547596	7.438244948	7.201605037	7.492404627	7.157337742	7.696398279	7.904787467	7.628996166	7.004492011	7.247322578	7.542706298	7.442889247	7.01960246	7.108567217	7.113669812	7.160361932	6.850212212	7.13922524	7.241213605	7.522825283	7.251656367	6.965306684	7.315062631	7.07262629	7.253555228	7.265515844	7.030766317	7.262094994	7.321001925	7.35666247
1004	5.377770421	5.247954638	4.863124096	5.246009189	5.963301679	5.416054976	7.134946757	5.603358667	6.561174651	6.068240935	6.353117889	5.520644563	5.480343347	6.682635185	7.278819188	5.207400599	6.072473241	6.675758754	6.222037318	5.867714453	6.614130951	6.782734612	5.732296253	5.451680349	5.605495468	6.4885932	5.894579161	5.177458465	6.107337209	5.977855328	5.34508836	6.176221259	5.28818405	5.385625488	7.668365129	5.260118923	5.023411756	4.860747061	5.358216917	5.201118163	6.827887204	5.157641944	5.42952192	5.244182363	5.061140754	5.207481734	5.35444818	4.479833807	4.389718688	4.486049903	4.508792046	5.517769916	4.525627227	5.599638431	4.433008676	4.54558225	4.664956681	5.060045083	4.915873422	4.592005692	4.883353903	5.940616429	4.501833655	5.440351473	5.07560893	4.813566467	5.471154237	4.983915079	4.924981188	5.462899334	4.523721289	4.537896203	4.97028433	4.685603345	4.589180506	4.87237214	4.423587255	4.532314723	4.951771502	4.650583963	4.471454716	5.226383222	4.495024383	4.581155545	4.51201312	4.630574143	4.678224044	5.286833212	4.584530415	4.485427158	5.016186365	4.871162951	4.703593808
10040	8.913180469	8.874359498	8.947693609	8.710201417	8.693248214	9.020237143	8.860000509	8.729956208	8.840588949	8.982533682	8.545366302	8.879237183	8.788710237	8.945556071	8.813603973	8.333020419	8.91330064	8.72702616	9.227325364	8.356617282	8.973930072	8.823912612	9.000000841	8.854705141	8.973401475	8.857311624	9.083646144	8.437296816	8.860642604	8.421067248	8.93495368	8.965957557	9.040620107	8.898014651	8.732498493	8.923419622	8.856235606	8.708861623	8.948516207	8.992060265	9.039240007	8.963782206	9.078762235	9.048092795	8.737492159	8.848496795	8.57608159	8.532792942	8.686699968	9.196041443	8.84923956	9.753113215	8.628613562	8.783506185	7.887334277	8.48932924	8.610792856	8.821923019	8.697683175	8.696283526	8.383253875	8.965570494	8.610517848	9.493374864	8.983673563	8.98649747	8.748545937	8.619535278	8.51853947	9.618546328	8.672150463	7.960826954	8.613078053	8.19903542	8.253465902	8.520779046	8.25943497	8.654125547	8.461357909	9.10377731	8.847584794	8.803851319	8.836832291	9.170408245	9.063550721	9.204324695	8.977391671	9.090176588	9.067606781	9.326636376	9.152609122	9.055372461	9.146608803
10042	6.227224101	6.236693626	6.3401636	6.426319912	6.328868147	6.104057858	6.365820017	6.347350536	6.130607477	6.211115625	6.285766687	6.092288315	6.325272362	6.171996299	6.314527599	6.148229673	6.262334356	6.19237981	6.402685513	6.483067698	6.486378172	6.497761252	6.395584096	6.341297641	6.248791783	6.174789625	6.117518095	6.360439476	6.352435763	6.37750287	6.159208518	6.206849476	5.846104719	6.116732631	6.135005902	5.971872128	6.271139976	6.034537271	6.164603365	6.198533476	6.432731329	6.24467382	6.075468766	6.054629485	6.164412772	5.94552669	6.212243079	7.63306394	7.754492709	7.317266526	7.639336143	7.015201738	7.717872005	7.775670731	8.003505459	7.758927873	7.59155841	7.146169753	7.689461073	7.820743034	7.540158298	7.639743639	7.662624723	6.702769095	7.332021432	7.386352239	7.635209479	8.241825178	7.390058637	7.531686725	7.862899597	8.304525921	7.884400696	7.804391862	7.624832651	7.608040542	7.681026294	7.756554672	7.60992975	7.359662538	8.093764872	7.452914876	7.833176646	7.664173401	7.728560902	7.732853722	7.723257226	7.721325582	7.658608933	7.914678023	7.656070083	7.644953404	8.107821267
10043	5.872448233	6.020747063	6.023126408	5.812461638	5.964701622	5.972558758	5.745126891	5.635663522	5.720103223	6.086428615	6.076505179	5.559507732	5.705645229	5.990777864	6.030762398	5.887087274	5.942528409	5.876690632	5.696522685	5.62299065	5.685521253	5.630034391	5.72273334	5.681299531	5.703620734	5.746889824	5.961141303	5.633820127	5.625376472	5.626866451	6.191996678	5.884261151	6.235566909	5.897003894	5.92628508	5.931436549	5.9579582	5.921690052	5.856018082	6.202535538	6.042101163	5.903147611	5.84242989	5.8420383	5.774186627	6.150401787	6.076324772	6.761763153	6.771526204	6.270058971	6.993067946	6.334744817	6.834027975	6.381506599	7.064740228	6.913276257	6.796022582	6.968582541	6.796022582	6.738257483	6.844560256	7.086907459	6.818787293	6.39864997	6.616027241	6.413053553	6.715373313	6.621137591	6.796022582	6.937206345	6.644278606	6.662996523	6.678875215	6.915723336	7.000821062	6.568823682	6.920226361	6.966123091	6.880004598	6.968917251	7.066000059	6.501637915	7.062154114	7.322552102	6.928461878	6.929159314	6.888324333	6.976370813	6.803912077	6.887068533	7.268785658	7.163788124	6.996757399
10045	4.086576934	3.993626636	4.3395167	4.107744901	4.272664178	4.15521326	4.263394198	4.290581508	4.055026357	3.856160676	4.103346863	4.153266833	4.104081202	4.132402255	3.904189916	4.469342598	4.1117629	3.9806156	3.962213498	4.10283417	4.090734687	4.066795525	4.12161645	4.160636238	4.140762002	4.196367442	4.117287055	4.00456665	4.175603177	4.036807299	4.240947138	4.0718346	4.106607289	3.956698705	4.042870252	4.16554398	4.117340969	4.13795767	4.102954337	4.115571766	3.926296652	4.105972211	4.147259628	3.994560974	4.245398938	4.270623472	4.234011553	4.394844876	4.52556127	4.464575493	4.458574339	4.508718154	4.476551129	4.439326075	4.423100409	4.456405786	4.491084347	4.674700511	4.364001818	4.380058643	4.567695066	4.543263598	4.501662748	4.481309406	4.354133819	4.497515126	4.637119652	4.530430842	4.524394095	4.992154224	4.603437336	4.532675005	4.43757476	4.46023072	4.449347207	4.708452267	4.414575906	4.481053548	4.366027893	4.501729966	4.339145121	4.325180119	4.55453387	4.406527884	4.398986276	4.537646805	4.495007226	4.541959571	4.490438627	4.235548446	4.502645619	4.517423185	4.666610389
10046	4.854949094	4.649097611	4.653085799	4.815145913	4.709560813	4.762428596	4.567875042	4.663309482	4.488275773	4.697727419	4.644290877	4.689982607	4.931368017	4.679244157	5.005788547	4.951971799	4.843797512	5.168689768	4.66375119	4.621499964	4.643307153	4.543060833	4.732447162	4.931554085	4.802759705	4.587717785	4.76294622	4.772061794	4.766346269	4.680486908	4.712257327	4.688540587	4.796268066	5.026200137	4.787303247	4.664405964	4.877785549	4.691371954	4.625047243	4.777435557	4.802330369	4.857815192	4.81010557	4.840594589	4.846153118	4.580631176	4.706346547	5.854727319	5.854066705	5.617445176	6.024560987	5.569645604	5.740302112	6.210433937	6.084079554	6.429206841	6.085642185	6.368530468	6.415035822	6.256020112	6.411357809	6.198756564	6.537294247	5.975190266	5.702157407	5.824848156	5.884481425	6.071680072	5.889998708	5.618758222	5.765852372	5.99717235	6.479776221	6.0081959	6.549593036	6.49021254	6.389635358	5.825512608	6.552729632	7.241507051	6.204690719	6.44771389	5.870441954	6.148325911	6.372156532	6.05652484	6.456681781	6.616996944	7.001385249	6.941015233	6.328363637	7.166307247	6.847182246
10047	4.708470704	4.817306493	4.918406976	4.988879407	4.773720725	4.811510222	4.827258013	4.929888669	4.715586632	4.856864519	4.69914795	4.736965707	4.796624578	4.702429907	5.143026286	5.04517249	4.893983444	4.754029271	4.690608291	4.779880186	4.919673381	4.662750179	4.860123007	4.923867092	4.833822892	4.784932478	4.746597993	4.928488376	4.615261681	4.962460703	4.732081234	4.677515633	4.912799036	4.963852834	5.065970156	4.790924225	4.842007246	4.809588674	4.744268414	4.943170051	4.917621523	4.80251282	4.987074768	4.932654902	5.179966044	4.99553424	5.005538826	5.622047513	5.654496678	5.803430839	5.758818331	5.457729039	5.590743303	5.586483486	5.513142151	5.663227834	5.746733372	5.938652734	5.655444725	5.908252407	5.682812907	5.598573402	5.830275264	5.820924807	5.554668932	5.60804143	5.855145975	5.695155763	5.803039354	5.913556155	5.60686688	5.863301793	5.666731134	5.648625833	5.747948613	5.678975955	5.720276101	5.749069982	5.583164492	5.714030552	5.791938739	5.849531713	5.77898871	5.610605921	5.760077441	5.70063898	5.817585543	5.641450549	5.887031485	5.814145909	5.793400395	5.754708397	5.641208274
